0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC  as on July 15, 2014","AUC  as on July 15, 2014","AUC  as on July 15, 2014","AUC  as on July 15, 2014","AUC  as on July 15, 2014","AUC  as on July 15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto Components,93784,0,93784,15574,0,15574,209,0,209,35,0,35,1015,0,1015,169,0,169,96167,0,96167,15962,0,15962
2,Total Financial Services,459483,40133,499616,76301,6664,82966,717,2084,2802,119,346,465,1761,1146,2907,292,190,482,432676,41334,474010,71818,6861,78679
2a,Banks,275925,89,276014,45820,15,45835,235,0,235,39,0,39,1076,0,1076,179,0,179,238605,89,238694,39605,15,39620
2b,Other Financial Services1,183558,40044,223602,30481,6650,37131,482,2084,2566,80,346,426,685,1146,1830,114,190,304,194071,41245,235316,32213,6846,39059
3,Capital Goods,113504,51,113555,18848,9,18857,1673,0,1673,278,0,278,-750,0,-750,-124,0,-124,108888,51,108939,18074,8,18082
4,Chemicals & Petrochemicals,16376,0,16376,2719,0,2719,55,0,55,9,0,9,-26,0,-26,-4,0,-4,16916,0,16916,2808,0,2808
5,Coal,12910,0,12910,2144,0,2144,-235,0,-235,-39,0,-39,25,0,25,4,0,4,13072,0,13072,2170,0,2170
6,Commercial Services & Supplies,12833,0,12833,2131,0,2131,29,0,29,5,0,5,15,0,15,2,0,2,12936,0,12936,2147,0,2147
7,Construction Materials,36316,370,36686,6031,61,6092,-177,0,-177,-29,0,-29,-366,0,-366,-61,0,-61,34839,370,35209,5783,61,5844
8,Consumer Durables,5932,0,5932,985,0,985,-6,0,-6,-1,0,-1,-9,0,-9,-2,0,-2,6264,0,6264,1040,0,1040
9,Diversified2,3559,0,3559,591,0,591,-21,0,-21,-3,0,-3,-10,0,-10,-2,0,-2,3744,0,3744,621,0,621
10,Diversified Consumer Services,263,0,263,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,42,0,42
11,"Food, Beverages & Tobacco",83201,0,83201,13816,0,13816,-3665,0,-3665,-609,0,-609,750,0,750,125,0,125,86527,0,86527,14362,0,14362
12,Forest Materials,690,0,690,115,0,115,46,0,46,8,0,8,-5,0,-5,-1,0,-1,742,0,742,123,0,123
13,General Industrials,10954,0,10954,1819,0,1819,-52,0,-52,-9,0,-9,67,0,67,11,0,11,11207,0,11207,1860,0,1860
14,Hardware Technology & Equipment,87,0,87,15,0,15,-4,0,-4,-1,0,-1,-2,0,-2,0,0,0,99,0,99,16,0,16
15,Healthcare Equipment & Supplies,229,0,229,38,0,38,-9,0,-9,-1,0,-1,-10,0,-10,-2,0,-2,191,0,191,32,0,32
16,Healthcare Services,6288,125,6413,1044,21,1065,24,0,24,4,0,4,37,0,37,6,0,6,6215,125,6340,1032,21,1052
17,"Hotels, Restaurants & Tourism",6833,0,6833,1135,0,1135,21,0,21,4,0,4,53,0,53,9,0,9,6935,0,6935,1151,0,1151
18,Household & Personal Products,47660,0,47660,7914,0,7914,194,0,194,32,0,32,106,0,106,18,0,18,50894,0,50894,8448,0,8448
19,Media,23952,839,24792,3978,139,4117,316,-13,303,53,-2,50,182,16,198,30,3,33,23864,980,24845,3961,163,4124
20,Metals & Mining,57637,624,58261,9571,104,9675,0,237,237,0,39,39,678,10,688,112,2,114,59690,634,60323,9908,105,10013
21,Oil & Gas,110310,2209,112519,18318,367,18685,747,0,747,124,0,124,-260,95,-165,-43,16,-27,110344,2303,112647,18316,382,18698
22,Pharmaceuticals & Biotechnology,110160,25,110185,18293,4,18297,899,0,899,149,0,149,491,0,491,81,0,81,117628,25,117653,19525,4,19529
23,Realty,20142,250,20392,3345,42,3386,-148,0,-148,-25,0,-25,16,0,16,3,0,3,19698,250,19948,3270,41,3311
24,Retailing,4307,0,4307,715,0,715,58,0,58,10,0,10,11,0,11,2,0,2,4321,0,4321,717,0,717
25,Software & Services,236618,0,236618,39293,0,39293,133,0,133,22,0,22,541,0,541,90,0,90,249836,0,249836,41469,0,41469
26,Telecom Services,42507,460,42967,7059,76,7135,4454,0,4454,740,0,740,73,0,73,12,0,12,47375,460,47835,7864,76,7940
27,Telecommunications Equipment,163,0,163,27,0,27,1,0,1,0,0,0,1,0,1,0,0,0,159,0,159,26,0,26
28,"Textiles, Apparels & Accessories",22424,0,22424,3724,0,3724,213,0,213,35,0,35,48,0,48,8,0,8,23004,0,23004,3818,0,3818
29,Transportation,25232,0,25232,4190,0,4190,243,0,243,40,0,40,-13,0,-13,-2,0,-2,25796,0,25796,4282,0,4282
29 a,Airlines,101,0,101,17,0,17,6,0,6,1,0,1,1,0,1,0,0,0,98,0,98,16,0,16
29 b,Logistics,1850,0,1850,307,0,307,37,0,37,6,0,6,-11,0,-11,-2,0,-2,1800,0,1800,299,0,299
29 c,Marine Port & Services,12559,0,12559,2086,0,2086,195,0,195,32,0,32,63,0,63,10,0,10,12864,0,12864,2135,0,2135
29 d,Roads & Highways,2530,0,2530,420,0,420,21,0,21,3,0,3,-53,0,-53,-9,0,-9,2678,0,2678,444,0,444
29 e,Shipping,1467,0,1467,244,0,244,-3,0,-3,0,0,0,3,0,3,0,0,0,1503,0,1503,249,0,249
29 f,Surface Transportation,24,0,24,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,4,0,4
29 g,Transport Related Services,6701,0,6701,1113,0,1113,-13,0,-13,-2,0,-2,-18,0,-18,-3,0,-3,6829,0,6829,1134,0,1134
30,Utilities3,71359,1107,72466,11850,184,12034,1730,15,1745,287,2,290,25,50,75,4,8,12,69696,1157,70853,11569,192,11761
31,Sovereign,0,108938,108938,0,18090,18090,0,3715,3715,0,617,617,0,9116,9116,0,1513,1513,0,118516,118516,0,19672,19672
32,Others4,68290,47844,116134,11340,7945,19285,810,4382,5192,135,728,862,406,2083,2489,67,346,413,115757,50007,165764,19214,8300,27514
,Grand Total,1704007,202974,1906981,282966,33706,316672,8259,10420,18678,1371,1730,3102,4852,12516,17368,805,2077,2883,1755734,216211,1971945,291428,35888,327316
"1 ""Other Financial Services"" includes Financial Sector other than ""Bank"".  Sub-category under ""Other  Financial Services"" are as follows:","1 ""Other Financial Services"" includes Financial Sector other than ""Bank"".  Sub-category under ""Other  Financial Services"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,,
- Financial  Institutions,- Financial  Institutions,,,,,,,,,,,,,,,,,,,,,,,,
- Holding Companies,- Holding Companies,,,,,,,,,,,,,,,,,,,,,,,,
- Housing Finance  Companies,- Housing Finance  Companies,,,,,,,,,,,,,,,,,,,,,,,,
- Investment Companies,- Investment Companies,,,,,,,,,,,,,,,,,,,,,,,,
- Other Finance  companies (including NBFCs),- Other Finance  companies (including NBFCs),,,,,,,,,,,,,,,,,,,,,,,,
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,,
"2AS per BSE Classification Companies under ""Diversified"" are as follows:","2AS per BSE Classification Companies under ""Diversified"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,,
Mercator Limited,Mercator Limited,,,,,,,,,,,,,,,,,,,,,,,,
Kutch Salt & Allied Industries Ltd.,Kutch Salt & Allied Industries Ltd.,,,,,,,,,,,,,,,,,,,,,,,,
SVARTCORP,SVARTCORP,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Micronic Devices Ltd.,Advanced Micronic Devices Ltd.,,,,,,,,,,,,,,,,,,,,,,,,
VBC Industries Ltd,VBC Industries Ltd,,,,,,,,,,,,,,,,,,,,,,,,
Cosco (India) ltd.,Cosco (India) ltd.,,,,,,,,,,,,,,,,,,,,,,,,
DCM Shriram Consolidated Ltd.,DCM Shriram Consolidated Ltd.,,,,,,,,,,,,,,,,,,,,,,,,
Cimmco Ltd,Cimmco Ltd,,,,,,,,,,,,,,,,,,,,,,,,
Gillanders Arbuthnot & Co. Ltd.,Gillanders Arbuthnot & Co. Ltd.,,,,,,,,,,,,,,,,,,,,,,,,
ADITYA BIRLA NUVO LTD.,ADITYA BIRLA NUVO LTD.,,,,,,,,,,,,,,,,,,,,,,,,
KESORAM IND,KESORAM IND,,,,,,,,,,,,,,,,,,,,,,,,
"Empire Industries Ltd.,","Empire Industries Ltd.,",,,,,,,,,,,,,,,,,,,,,,,,
BALMER LAWRI,BALMER LAWRI,,,,,,,,,,,,,,,,,,,,,,,,
3M INDIA LTD,3M INDIA LTD,,,,,,,,,,,,,,,,,,,,,,,,
"3Sub-category  under ""Utilities"" are as follows:","3Sub-category  under ""Utilities"" are as follows:",,,,,,,,,,,,,,,,,,,,,,,,
- Electric  Utilities,- Electric  Utilities,,,,,,,,,,,,,,,,,,,,,,,,
- Other  Utilities (Including Pipelines),- Other  Utilities (Including Pipelines),,,,,,,,,,,,,,,,,,,,,,,,
4AUC of Top 10 companies  under Others Category in Debt is as below,4AUC of Top 10 companies  under Others Category in Debt is as below,4AUC of Top 10 companies  under Others Category in Debt is as below,4AUC of Top 10 companies  under Others Category in Debt is as below,4AUC of Top 10 companies  under Others Category in Debt is as below,,,,,,,,,,,,,,,,,,,,,
Sr.  No.,Companies,"As on July  31, 2014 in INR Cr.",Companies,"As on July  15, 2014 in INR Cr.",,,,,,,,,,,,,,,,,,,,,
1,EXIM BANK,5154,Exim Bank,4431,,,,,,,,,,,,,,,,,,,,,
2,SIDBI,2949,SIDBI,2869,,,,,,,,,,,,,,,,,,,,,
3,EMGFL Ltd,2634,EMGFL Ltd,2634,,,,,,,,,,,,,,,,,,,,,
4,NATIONAL HOUSING BANK,2460,National Housing Bank,2450,,,,,,,,,,,,,,,,,,,,,
5,NABARD,2447,NABARD,2422,,,,,,,,,,,,,,,,,,,,,
6,J.P. MORGAN,1750,Sistema Shyam Teleser,1280,,,,,,,,,,,,,,,,,,,,,
7,SISTEMA SHYAM TELESERVICES LIMITED,1280,J.P.MORGAN,1250,,,,,,,,,,,,,,,,,,,,,
8,GOSWAMI INFRATECH PRIVATE LIMITED,1200,Volkswagen FIN CP,1248,,,,,,,,,,,,,,,,,,,,,
9,VOLKSWAGEN FINANCE PRIVATE LIMITED,1148,Goswami Infratech Private Limited,1200,,,,,,,,,,,,,,,,,,,,,
10,L & T FINANCE LTD,1040,Vodafone India Ltd,1020,,,,,,,,,,,,,,,,,,,,,
,Total,22062,Total,20804,,,,,,,,,,,,,,,,,,,,,
Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,Note: RBI reference rate is used for conversion from INR to USD,,,,,,,,,,,,,,,,,,,,,,,
"AUC as on July 15, 2014","AUC as on July 15, 2014",60.2195,,,,,,,,,,,,,,,,,,,,,,,
"Net Investment July 1-15, 2014","Net Investment July 1-15, 2014",60.2195,,,,,,,,,,,,,,,,,,,,,,,
"AUC as on July 31, 2014","AUC as on July 31, 2014",60.246,,,,,,,,,,,,,,,,,,,,,,,
"Net Investment July 16-31, 2014","Net Investment July 16-31, 2014",60.246,,,,,,,,,,,,,,,,,,,,,,,
INR to USD conversion of FPI/FII net Investment details on NSDL  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FPI/FII net Investment details on NSDL  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,INR to USD conversion of FPI/FII net Investment details on NSDL  website is done on the basis of daily RBI reference rate. However here RBI  reference rate of end of period is used for conversion from INR to USD.,,,,,,,,,,,,,,,,,,,,,,,
