0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,"AUC as on April 30, 2012","AUC as on April 30, 2012","AUC as on April 30, 2012","AUC as on April 30, 2012","AUC as on April 30, 2012","AUC as on April 30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  April 1-30, 2012","Net Investment  May 1-15, 2012","Net Investment  May 1-15, 2012","Net Investment  May 1-15, 2012","Net Investment  May 1-15, 2012","Net Investment  May 1-15, 2012","Net Investment  May 1-15, 2012","AUC as on May 15, 2012","AUC as on May 15, 2012","AUC as on May 15, 2012","AUC as on May 15, 2012","AUC as on May 15, 2012","AUC as on May 15, 2012"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total
1,Automobiles & Auto  Components,47347,0,47347,9015,0,9015,325,0,325,62,0,62,-278,0,-278,-52,0,-52,46368,0,46368,8612,0,8612
2,Total Financial Services,255791,36708,292498,48704,6989,55693,-189,-1504,-1693,-36,-286,-322,-685,1055,370,-127,196,69,247078,35113,282191,45891,6522,52413
2a,Banks,148406,9,148414,28257,2,28259,-523,-3,-526,-100,-1,-100,-845,0,-845,-157,0,-157,140903,9,140912,26171,2,26172
2b,Other Financial  Services1,107385,36699,144084,20447,6988,27434,334,-1501,-1167,64,-286,-222,160,1055,1215,30,196,226,106176,35104,141280,19721,6520,26241
3,Capital Goods,64960,463,65422,12369,88,12457,87,116,203,16,22,39,38,0,38,7,0,7,62220,463,62683,11557,86,11642
4,Chemicals &  Petrochemicals,8270,0,8270,1575,0,1575,74,-75,-1,14,-14,0,-31,0,-31,-6,0,-6,7593,0,7593,1410,0,1410
5,Coal,11197,0,11197,2132,0,2132,92,0,92,17,0,17,-1,0,-1,0,0,0,11419,0,11419,2121,0,2121
6,Commercial  Services & Supplies,6981,0,6981,1329,0,1329,-16,0,-16,-3,0,-3,27,0,27,5,0,5,6123,0,6123,1137,0,1137
7,Construction  Materials,15839,60,15899,3016,11,3027,92,0,92,17,0,17,68,0,68,13,0,13,18871,60,18931,3505,11,3516
8,Consumer  Durables,7145,0,7145,1360,0,1360,106,0,106,20,0,20,58,0,58,11,0,11,8443,0,8443,1568,0,1568
9,Diversified2,3241,90,3331,617,17,634,5,0,5,1,0,1,-1,0,-1,0,0,0,2280,45,2325,423,8,432
10,Diversified  Consumer Services,843,0,843,161,0,161,34,0,34,7,0,7,4,0,4,1,0,1,534,0,534,99,0,99
