0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC  as on August 15, 2014","AUC  as on August 15, 2014","AUC  as on August 15, 2014","AUC  as on August 15, 2014","AUC  as on August 15, 2014","AUC  as on August 15, 2014","Net  Investment August 1-15, 2014","Net  Investment August 1-15, 2014","Net  Investment August 1-15, 2014","Net  Investment August 1-15, 2014","Net  Investment August 1-15, 2014","Net  Investment August 1-15, 2014","Net  Investment August 16-31, 2014","Net  Investment August 16-31, 2014","Net  Investment August 16-31, 2014","Net  Investment August 16-31, 2014","Net  Investment August 16-31, 2014","Net  Investment August 16-31, 2014","AUC  as on August 31, 2014","AUC  as on August 31, 2014","AUC  as on August 31, 2014","AUC  as on August 31, 2014","AUC  as on August 31, 2014","AUC  as on August 31, 2014","August 31, 2014"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,"August 31, 2014"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"August 31, 2014"
1,Automobiles & Auto Components,99570,0,99570,16307,0,16307,342,0,342,56,0,56,-60,0,-60,-10,0,-10,104521,0,104521,17284,0,17284,"August 31, 2014"
2,Total Financial Services,435653,40393,476046,71350,6616,77966,320,-1382,-1063,52,-226,-174,235,1879,2114,39,311,350,440301,42741,483042,72808,7068,79875,"August 31, 2014"
2a,Banks,236303,89,236392,38701,15,38716,355,0,355,58,0,58,597,0,597,99,0,99,246836,89,246925,40817,15,40831,"August 31, 2014"
2b,Other Financial Services1,199350,40304,239654,32649,6601,39250,-36,-1382,-1418,-6,-226,-232,-362,1879,1517,-60,311,251,193465,42652,236117,31991,7053,39044,"August 31, 2014"
3,Capital Goods,108982,51,109033,17849,8,17857,-1505,0,-1505,-246,0,-246,249,350,599,41,58,99,109649,401,110050,18131,66,18198,"August 31, 2014"
4,Chemicals & Petrochemicals,16571,0,16571,2714,0,2714,-186,0,-186,-30,0,-30,70,0,70,12,0,12,17279,0,17279,2857,0,2857,"August 31, 2014"
5,Coal,12530,0,12530,2052,0,2052,-63,0,-63,-10,0,-10,44,0,44,7,0,7,12563,0,12563,2077,0,2077,"August 31, 2014"
6,Commercial Services & Supplies,13964,0,13964,2287,0,2287,99,0,99,16,0,16,55,0,55,9,0,9,13999,0,13999,2315,0,2315,"August 31, 2014"
7,Construction Materials,36611,620,37231,5996,102,6098,-238,250,12,-39,41,2,-140,0,-140,-23,0,-23,36210,620,36830,5988,103,6090,"August 31, 2014"
8,Consumer Durables,6301,0,6301,1032,0,1032,-37,0,-37,-6,0,-6,14,0,14,2,0,2,6955,0,6955,1150,0,1150,"August 31, 2014"
9,Diversified2,3760,0,3760,616,0,616,30,0,30,5,0,5,-10,0,-10,-2,0,-2,3827,0,3827,633,0,633,"August 31, 2014"
10,Diversified Consumer Services,267,0,267,44,0,44,2,0,2,0,0,0,0,0,0,0,0,0,279,0,279,46,0,46,"August 31, 2014"
11,"Food, Beverages & Tobacco",87623,0,87623,14351,0,14351,305,0,305,50,0,50,37,0,37,6,0,6,88668,0,88668,14662,0,14662,"August 31, 2014"
12,Forest Materials,753,0,753,123,0,123,2,0,2,0,0,0,7,0,7,1,0,1,786,0,786,130,0,130,"August 31, 2014"
13,General Industrials,11174,0,11174,1830,0,1830,26,0,26,4,0,4,118,0,118,20,0,20,11451,0,11451,1894,0,1894,"August 31, 2014"
14,Hardware Technology & Equipment,96,0,96,16,0,16,-2,0,-2,0,0,0,0,0,0,0,0,0,100,0,100,16,0,16,"August 31, 2014"
