0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC  as on July 15, 2014","AUC  as on July 15, 2014","AUC  as on July 15, 2014","AUC  as on July 15, 2014","AUC  as on July 15, 2014","AUC  as on July 15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 1-15, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","Net  Investment July 16-31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014","AUC  as on July 31, 2014","July 31, 2014"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,"July 31, 2014"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"July 31, 2014"
1,Automobiles & Auto Components,93784,0,93784,15574,0,15574,209,0,209,35,0,35,1015,0,1015,169,0,169,96167,0,96167,15962,0,15962,"July 31, 2014"
2,Total Financial Services,459483,40133,499616,76301,6664,82966,717,2084,2802,119,346,465,1761,1146,2907,292,190,482,432676,41334,474010,71818,6861,78679,"July 31, 2014"
2a,Banks,275925,89,276014,45820,15,45835,235,0,235,39,0,39,1076,0,1076,179,0,179,238605,89,238694,39605,15,39620,"July 31, 2014"
2b,Other Financial Services1,183558,40044,223602,30481,6650,37131,482,2084,2566,80,346,426,685,1146,1830,114,190,304,194071,41245,235316,32213,6846,39059,"July 31, 2014"
3,Capital Goods,113504,51,113555,18848,9,18857,1673,0,1673,278,0,278,-750,0,-750,-124,0,-124,108888,51,108939,18074,8,18082,"July 31, 2014"
4,Chemicals & Petrochemicals,16376,0,16376,2719,0,2719,55,0,55,9,0,9,-26,0,-26,-4,0,-4,16916,0,16916,2808,0,2808,"July 31, 2014"
5,Coal,12910,0,12910,2144,0,2144,-235,0,-235,-39,0,-39,25,0,25,4,0,4,13072,0,13072,2170,0,2170,"July 31, 2014"
6,Commercial Services & Supplies,12833,0,12833,2131,0,2131,29,0,29,5,0,5,15,0,15,2,0,2,12936,0,12936,2147,0,2147,"July 31, 2014"
7,Construction Materials,36316,370,36686,6031,61,6092,-177,0,-177,-29,0,-29,-366,0,-366,-61,0,-61,34839,370,35209,5783,61,5844,"July 31, 2014"
8,Consumer Durables,5932,0,5932,985,0,985,-6,0,-6,-1,0,-1,-9,0,-9,-2,0,-2,6264,0,6264,1040,0,1040,"July 31, 2014"
9,Diversified2,3559,0,3559,591,0,591,-21,0,-21,-3,0,-3,-10,0,-10,-2,0,-2,3744,0,3744,621,0,621,"July 31, 2014"
10,Diversified Consumer Services,263,0,263,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,42,0,42,"July 31, 2014"
11,"Food, Beverages & Tobacco",83201,0,83201,13816,0,13816,-3665,0,-3665,-609,0,-609,750,0,750,125,0,125,86527,0,86527,14362,0,14362,"July 31, 2014"
12,Forest Materials,690,0,690,115,0,115,46,0,46,8,0,8,-5,0,-5,-1,0,-1,742,0,742,123,0,123,"July 31, 2014"
13,General Industrials,10954,0,10954,1819,0,1819,-52,0,-52,-9,0,-9,67,0,67,11,0,11,11207,0,11207,1860,0,1860,"July 31, 2014"
14,Hardware Technology & Equipment,87,0,87,15,0,15,-4,0,-4,-1,0,-1,-2,0,-2,0,0,0,99,0,99,16,0,16,"July 31, 2014"
15,Healthcare Equipment & Supplies,229,0,229,38,0,38,-9,0,-9,-1,0,-1,-10,0,-10,-2,0,-2,191,0,191,32,0,32,"July 31, 2014"
16,Healthcare Services,6288,125,6413,1044,21,1065,24,0,24,4,0,4,37,0,37,6,0,6,6215,125,6340,1032,21,1052,"July 31, 2014"
17,"Hotels, Restaurants & Tourism",6833,0,6833,1135,0,1135,21,0,21,4,0,4,53,0,53,9,0,9,6935,0,6935,1151,0,1151,"July 31, 2014"
18,Household & Personal Products,47660,0,47660,7914,0,7914,194,0,194,32,0,32,106,0,106,18,0,18,50894,0,50894,8448,0,8448,"July 31, 2014"
19,Media,23952,839,24792,3978,139,4117,316,-13,303,53,-2,50,182,16,198,30,3,33,23864,980,24845,3961,163,4124,"July 31, 2014"
20,Metals & Mining,57637,624,58261,9571,104,9675,0,237,237,0,39,39,678,10,688,112,2,114,59690,634,60323,9908,105,10013,"July 31, 2014"
21,Oil & Gas,110310,2209,112519,18318,367,18685,747,0,747,124,0,124,-260,95,-165,-43,16,-27,110344,2303,112647,18316,382,18698,"July 31, 2014"
22,Pharmaceuticals & Biotechnology,110160,25,110185,18293,4,18297,899,0,899,149,0,149,491,0,491,81,0,81,117628,25,117653,19525,4,19529,"July 31, 2014"
23,Realty,20142,250,20392,3345,42,3386,-148,0,-148,-25,0,-25,16,0,16,3,0,3,19698,250,19948,3270,41,3311,"July 31, 2014"
24,Retailing,4307,0,4307,715,0,715,58,0,58,10,0,10,11,0,11,2,0,2,4321,0,4321,717,0,717,"July 31, 2014"
