0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC as on October 31, 2015","AUC as on October 31, 2015","AUC as on October 31, 2015","AUC as on October 31, 2015","AUC as on October 31, 2015","AUC as on October 31, 2015","Net Investment October 16-31, 2015","Net Investment October 16-31, 2015","Net Investment October 16-31, 2015","Net Investment October 16-31, 2015","Net Investment October 16-31, 2015","Net Investment October 16-31, 2015","Net Investment November 01-15, 2015","Net Investment November 01-15, 2015","Net Investment November 01-15, 2015","Net Investment November 01-15, 2015","Net Investment November 01-15, 2015","Net Investment November 01-15, 2015","AUC as on November 15, 2015","AUC as on November 15, 2015","AUC as on November 15, 2015","AUC as on November 15, 2015","AUC as on November 15, 2015","AUC as on November 15, 2015","November 15, 2015"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,"November 15, 2015"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"November 15, 2015"
1,Automobiles & Auto Components,114329,0,114329,17529,0,17529,544,0,544,83,0,83,38,0,38,6,0,6,116160,0,116160,17563,0,17563,"November 15, 2015"
2,Total Financial Services,405151,56730,461881,62118,8698,70815,579,1303,1882,89,200,288,-271,-1634,-1905,-41,-247,-288,386496,55069,441565,58437,8326,66763,"November 15, 2015"
2a,Banks,179314,2163,181478,27492,332,27824,31,49,80,5,8,12,-102,-18,-121,-15,-3,-18,173288,2167,175454,26201,328,26528,"November 15, 2015"
2b,Other Financial Services1,225836,54567,280403,34625,8366,42991,548,1254,1802,84,192,276,-169,-1616,-1785,-26,-244,-270,213208,52903,266110,32236,7999,40235,"November 15, 2015"
3,Capital Goods,109327,1491,110818,16762,229,16991,883,24,907,135,4,139,-632,1,-631,-96,0,-95,104987,1492,106480,15874,226,16099,"November 15, 2015"
4,Chemicals & Petrochemicals,23113,0,23113,3544,0,3544,127,0,127,19,0,19,-76,0,-76,-11,0,-11,22238,0,22238,3362,0,3362,"November 15, 2015"
5,Coal,18048,0,18048,2767,0,2767,-226,0,-226,-35,0,-35,-21,0,-21,-3,0,-3,19081,0,19081,2885,0,2885,"November 15, 2015"
6,Commercial Services & Supplies,4932,200,5132,756,31,787,1,0,1,0,0,0,-19,0,-19,-3,0,-3,4480,200,4680,677,30,708,"November 15, 2015"
7,Construction Materials,37614,980,38594,5767,150,5917,-155,0,-155,-24,0,-24,-306,-150,-456,-46,-23,-69,35175,880,36055,5318,133,5451,"November 15, 2015"
8,Consumer Durables,4744,0,4744,727,0,727,62,0,62,10,0,10,-3,0,-3,0,0,0,4505,0,4505,681,0,681,"November 15, 2015"
9,Diversified2,5430,0,5430,833,0,833,-4,0,-4,-1,0,-1,-56,0,-56,-8,0,-8,5194,0,5194,785,0,785,"November 15, 2015"
10,Diversified Consumer Services,500,0,500,77,0,77,-13,0,-13,-2,0,-2,-8,0,-8,-1,0,-1,456,0,456,69,0,69,"November 15, 2015"
11,"Food, Beverages & Tobacco",95391,0,95391,14625,0,14625,355,0,355,54,0,54,99,0,99,15,0,15,95100,0,95100,14379,0,14379,"November 15, 2015"
12,Forest Materials,1093,0,1093,168,0,168,22,0,22,3,0,3,3,0,3,0,0,0,1123,0,1123,170,0,170,"November 15, 2015"
13,General Industrials,14657,385,15042,2247,59,2306,-89,0,-89,-14,0,-14,64,0,64,10,0,10,14899,385,15284,2253,58,2311,"November 15, 2015"
14,Hardware Technology & Equipment,59,0,59,9,0,9,-2,0,-2,0,0,0,1,0,1,0,0,0,63,0,63,9,0,9,"November 15, 2015"
15,Healthcare Equipment & Supplies,57,0,57,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,8,0,8,"November 15, 2015"
16,Healthcare Services,8728,0,8728,1338,0,1338,-23,0,-23,-4,0,-4,7,0,7,1,0,1,8371,0,8371,1266,0,1266,"November 15, 2015"
17,"Hotels, Restaurants & Tourism",7881,0,7881,1208,0,1208,-127,0,-127,-20,0,-20,-252,0,-252,-38,0,-38,7179,0,7179,1086,0,1086,"November 15, 2015"
18,Household & Personal Products,66637,137,66775,10217,21,10238,-195,0,-195,-30,0,-30,-124,0,-124,-19,0,-19,66129,137,66266,9998,21,10019,"November 15, 2015"
19,Media,29054,669,29724,4455,103,4557,-26,0,-26,-4,0,-4,-253,88,-165,-38,13,-25,27046,768,27814,4089,116,4205,"November 15, 2015"
20,Metals & Mining,22700,1214,23914,3480,186,3666,-47,5,-42,-7,1,-6,-345,-190,-535,-52,-29,-81,20940,1023,21963,3166,155,3321,"November 15, 2015"
21,Oil & Gas,99437,234,99671,15246,36,15282,452,-215,237,69,-33,36,-215,15,-200,-33,2,-30,97080,249,97329,14678,38,14716,"November 15, 2015"
22,Pharmaceuticals & Biotechnology,190539,0,190539,29213,0,29213,605,0,605,93,0,93,-643,0,-643,-97,0,-97,169158,0,169158,25576,0,25576,"November 15, 2015"
23,Realty,14757,285,15042,2263,44,2306,16,10,26,2,2,4,-78,0,-78,-12,0,-12,13945,285,14230,2109,43,2152,"November 15, 2015"
24,Retailing,6687,0,6687,1025,0,1025,-20,0,-20,-3,0,-3,-59,0,-59,-9,0,-9,6694,0,6694,1012,0,1012,"November 15, 2015"
25,Software & Services,260844,0,260844,39993,0,39993,880,0,880,135,0,135,6,0,6,1,0,1,252801,0,252801,38223,0,38223,"November 15, 2015"
26,Telecom Services,43084,3245,46329,6606,497,7103,-130,-10,-141,-20,-2,-22,-78,0,-78,-12,0,-12,40583,3259,43842,6136,493,6629,"November 15, 2015"
