0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC  as on November 15, 2013","AUC  as on November 15, 2013","AUC  as on November 15, 2013","AUC  as on November 15, 2013","AUC  as on November 15, 2013","AUC  as on November 15, 2013","Net  Investment  November 1-15, 2013","Net  Investment  November 1-15, 2013","Net  Investment  November 1-15, 2013","Net  Investment  November 1-15, 2013","Net  Investment  November 1-15, 2013","Net  Investment  November 1-15, 2013","Net  Investment  November 16-30, 2013","Net  Investment  November 16-30, 2013","Net  Investment  November 16-30, 2013","Net  Investment  November 16-30, 2013","Net  Investment  November 16-30, 2013","Net  Investment  November 16-30, 2013","AUC  as on November 30, 2013","AUC  as on November 30, 2013","AUC  as on November 30, 2013","AUC  as on November 30, 2013","AUC  as on November 30, 2013","AUC  as on November 30, 2013","November 30, 2013"
,,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,IN  INR Cr.,IN  INR Cr.,IN  INR Cr.,IN  USD Mn,IN  USD Mn,IN  USD Mn,"November 30, 2013"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"November 30, 2013"
1,Automobiles & Auto Components,63533,0,63533,10145,0,10145,141,0,141,22,0,22,345,0,345,55,0,55,64873,0,64873,10397,0,10397,"November 30, 2013"
2,Total Financial Services,312443,27006,339449,49891,4312,54203,187,-842,-655,30,-134,-105,,-1304,-1304,0,-209,-209,323267,26539,349806,51810,4253,56063,"November 30, 2013"
2a,Banks,182246,167,182413,29101,27,29128,-279,0,-279,-45,0,-45,1010,0,1010,162,0,162,188612,167,188779,30229,27,30256,"November 30, 2013"
2b,Other Financial Services1,130197,26839,157036,20790,4286,25076,466,-842,-376,74,-134,-60,150,-1304,-1154,24,-209,-185,134655,26371,161026,21581,4226,25808,"November 30, 2013"
3,Capital Goods,68928,451,69379,11007,72,11079,514,0,514,82,0,82,1245,0,1245,200,0,200,75146,451,75597,12044,72,12116,"November 30, 2013"
4,Chemicals & Petrochemicals,10264,4,10268,1639,1,1640,229,0,229,37,0,37,169,0,169,27,0,27,10788,4,10792,1729,1,1730,"November 30, 2013"
5,Coal,10042,0,10042,1603,0,1603,152,0,152,24,0,24,-220,0,-220,-35,0,-35,9707,0,9707,1556,0,1556,"November 30, 2013"
6,Commercial Services & Supplies,7280,0,7280,1163,0,1163,33,0,33,5,0,5,36,0,36,6,0,6,7782,0,7782,1247,0,1247,"November 30, 2013"
7,Construction Materials,26198,0,26198,4183,0,4183,-29,0,-29,-5,0,-5,-138,0,-138,-22,0,-22,26902,0,26902,4312,0,4312,"November 30, 2013"
8,Consumer Durables,3813,0,3813,609,0,609,7,0,7,1,0,1,48,0,48,8,0,8,3985,0,3985,639,0,639,"November 30, 2013"
9,Diversified2,2768,0,2768,442,0,442,-10,0,-10,-2,0,-2,8,0,8,1,0,1,2864,0,2864,459,0,459,"November 30, 2013"
10,Diversified Consumer Services,156,0,156,25,0,25,0,0,0,0,0,0,-2,0,-2,0,0,0,171,0,171,27,0,27,"November 30, 2013"
11,"Food, Beverages & Tobacco",83716,109,83826,13368,17,13385,-78,0,-78,-12,0,-12,-532,-99,-632,-85,-16,-101,84790,100,84890,13589,16,13605,"November 30, 2013"
12,Forest Materials,379,0,379,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,385,0,385,62,0,62,"November 30, 2013"
13,General Industrials,6160,0,6160,984,0,984,33,0,33,5,0,5,48,0,48,8,0,8,6524,0,6524,1046,0,1046,"November 30, 2013"
14,Hardware Technology & Equipment,118,0,118,19,0,19,-1,0,-1,0,0,0,-3,0,-3,0,0,0,109,0,109,17,0,17,"November 30, 2013"
15,Healthcare Equipment & Supplies,154,0,154,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,148,0,148,24,0,24,"November 30, 2013"
16,Healthcare Services,5370,125,5495,857,20,877,9,0,9,1,0,1,16,0,16,3,0,3,5154,125,5279,826,20,846,"November 30, 2013"
17,"Hotels, Restaurants & Tourism",5141,0,5141,821,0,821,25,0,25,4,0,4,80,0,80,13,0,13,5531,0,5531,887,0,887,"November 30, 2013"
18,Household & Personal Products,43928,0,43928,7014,0,7014,-49,-49,-98,-8,-8,-16,350,0,350,56,0,56,45282,0,45282,7257,0,7257,"November 30, 2013"
19,Media,19428,190,19618,3102,30,3133,192,0,192,31,0,31,-27,0,-27,-4,0,-4,18531,190,18721,2970,30,3000,"November 30, 2013"
20,Metals & Mining,37576,155,37731,6000,25,6025,529,0,529,84,0,84,503,0,503,81,0,81,39210,155,39365,6284,25,6309,"November 30, 2013"
21,Oil & Gas,82532,2435,84967,13179,389,13568,473,-298,175,76,-48,28,74,-25,49,12,-4,8,84676,2410,87086,13571,386,13957,"November 30, 2013"
22,Pharmaceuticals & Biotechnology,91607,382,91989,14628,61,14689,-408,-49,-457,-65,-8,-73,-369,-399,-768,-59,-64,-123,90346,32,90379,14480,5,14485,"November 30, 2013"
23,Realty,13479,250,13729,2152,40,2192,-33,0,-33,-5,0,-5,-55,0,-55,-9,0,-9,13511,250,13761,2165,40,2205,"November 30, 2013"
24,Retailing,2594,0,2594,414,0,414,39,0,39,6,0,6,-26,0,-26,-4,0,-4,2784,0,2784,446,0,446,"November 30, 2013"
25,Software & Services,205905,0,205905,32879,0,32879,1565,0,1565,250,0,250,673,0,673,108,0,108,205773,0,205773,32979,0,32979,"November 30, 2013"
26,Telecom Services,35794,930,36724,5716,149,5864,185,0,185,30,0,30,225,0,225,36,0,36,35619,930,36549,5709,149,5858,"November 30, 2013"
27,Telecommunications Equipment,128,0,128,20,0,20,0,0,0,0,0,0,-25,0,-25,-4,0,-4,100,0,100,16,0,16,"November 30, 2013"
28,"Textiles, Apparels & Accessories",15015,0,15015,2398,0,2398,58,0,58,9,0,9,-149,0,-149,-24,0,-24,15104,0,15104,2421,0,2421,"November 30, 2013"
29,Transportation,13565,0,13565,2166,0,2166,16,0,16,3,0,3,311,0,311,50,0,50,14278,0,14278,2288,0,2288,"November 30, 2013"
29 a,Airlines,156,0,156,25,0,25,-1,0,-1,0,0,0,94,0,94,15,0,15,239,0,239,38,0,38,"November 30, 2013"
29 b,Logistics,871,0,871,139,0,139,-1,0,-1,0,0,0,16,0,16,3,0,3,955,0,955,153,0,153,"November 30, 2013"
29 c,Marine Port & Services,6309,0,6309,1007,0,1007,17,0,17,3,0,3,171,0,171,27,0,27,6701,0,6701,1074,0,1074,"November 30, 2013"
29 d,Roads & Highways,917,0,917,146,0,146,-4,0,-4,-1,0,-1,34,0,34,5,0,5,1055,0,1055,169,0,169,"November 30, 2013"
29 e,Shipping,1133,0,1133,181,0,181,-1,0,-1,0,0,0,-3,0,-3,0,0,0,1176,0,1176,189,0,189,"November 30, 2013"
29 f,Surface Transportation,29,0,29,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,5,0,5,"November 30, 2013"
29 g,Transport Related Services,4149,0,4149,663,0,663,6,0,6,1,0,1,0,0,0,0,0,0,4119,0,4119,660,0,660,"November 30, 2013"
30,Utilities3,43428,500,43927,6935,80,7014,131,0,131,21,0,21,54,0,54,9,0,9,43644,500,44144,6995,80,7075,"November 30, 2013"
31,Sovereign,0,54880,54880,0,8763,8763,0,-1381,-1381,0,-221,-221,0,-55,-55,0,-9,-9,0,55165,55165,0,8841,8841,"November 30, 2013"
