0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC as on October 31, 2017","AUC as on October 31, 2017","AUC as on October 31, 2017","AUC as on October 31, 2017","AUC as on October 31, 2017","AUC as on October 31, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","Net Investment October 16-31, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","AUC as on November 15, 2017","AUC as on November 15, 2017","AUC as on November 15, 2017","AUC as on November 15, 2017","AUC as on November 15, 2017","AUC as on November 15, 2017","November 15, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,"November 15, 2017"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"November 15, 2017"
1,Automobiles & Auto Components,183429,347,183776,28318,54,28372,-583,0,-583,-90,0,-90,594,0,594,91,0,91,181940,347,182287,27833,53,27886,"November 15, 2017"
2,Total Financial Services,607869,58041,665910,93844,8960,102804,-3115,-182,-3297,-481,-28,-509,-823,609,-214,-126,93,-33,592748,57318,650065,90677,8768,99446,"November 15, 2017"
2a,Banks,291268,5569,296838,44966,860,45826,-1036,-23,-1059,-160,-4,-163,-201,239,37,-31,36,6,288509,5745,294254,44136,879,45014,"November 15, 2017"
2b,Other Financial Services1,316601,52471,369072,48877,8101,56978,-2080,-158,-2238,-321,-24,-345,-622,371,-251,-95,57,-38,304238,51572,355811,46542,7889,54431,"November 15, 2017"
3,Capital Goods,134827,883,135710,20815,136,20951,148,0,148,23,0,23,-748,0,-748,-114,0,-114,128547,883,129430,19665,135,19800,"November 15, 2017"
4,Chemicals & Petrochemicals,35560,0,35560,5490,0,5490,-226,0,-226,-35,0,-35,-604,0,-604,-92,0,-92,33414,0,33414,5112,0,5112,"November 15, 2017"
5,Coal,10911,0,10911,1684,0,1684,204,0,204,32,0,32,83,0,83,13,0,13,10432,0,10432,1596,0,1596,"November 15, 2017"
6,Commercial Services & Supplies,7416,200,7616,1145,31,1176,131,0,131,20,0,20,454,0,454,69,0,69,8545,200,8745,1307,31,1338,"November 15, 2017"
7,Construction Materials,62378,624,63002,9630,96,9726,108,-25,83,17,-4,13,220,0,220,34,0,34,60992,624,61615,9330,95,9426,"November 15, 2017"
8,Consumer Durables,4364,0,4364,674,0,674,12,0,12,2,0,2,-11,0,-11,-2,0,-2,4279,0,4279,655,0,655,"November 15, 2017"
9,Diversified2,1948,0,1948,301,0,301,0,0,0,0,0,0,-10,0,-10,-1,0,-1,2092,0,2092,320,0,320,"November 15, 2017"
10,Diversified Consumer Services,249,0,249,38,0,38,3,0,3,0,0,0,1,0,1,0,0,0,242,0,242,37,0,37,"November 15, 2017"
11,"Food, Beverages & Tobacco",103125,89,103214,15921,14,15934,-345,0,-345,-53,0,-53,105,0,105,16,0,16,101215,89,101303,15484,14,15497,"November 15, 2017"
12,Forest Materials,1459,0,1459,225,0,225,15,0,15,2,0,2,-1,0,-1,0,0,0,1413,0,1413,216,0,216,"November 15, 2017"
13,General Industrials,21295,385,21680,3288,59,3347,-43,0,-43,-7,0,-7,-125,0,-125,-19,0,-19,20711,385,21096,3168,59,3227,"November 15, 2017"
14,Hardware Technology & Equipment,41,0,41,6,0,6,0,0,0,0,0,0,-1,0,-1,0,0,0,40,0,40,6,0,6,"November 15, 2017"
15,Healthcare Equipment & Supplies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"November 15, 2017"
16,Healthcare Services,9382,0,9382,1448,0,1448,-47,0,-47,-7,0,-7,-166,0,-166,-25,0,-25,8924,0,8924,1365,0,1365,"November 15, 2017"
17,"Hotels, Restaurants & Tourism",8619,182,8801,1331,28,1359,105,0,105,16,0,16,289,0,289,44,0,44,9004,182,9186,1377,28,1405,"November 15, 2017"
18,Household & Personal Products,88284,0,88284,13629,0,13629,-28,0,-28,-4,0,-4,-232,0,-232,-36,0,-36,87503,0,87503,13386,0,13386,"November 15, 2017"
19,Media,33610,582,34191,5189,90,5279,-551,0,-551,-85,0,-85,-92,0,-92,-14,0,-14,33129,580,33709,5068,89,5157,"November 15, 2017"
20,Metals & Mining,63650,782,64432,9826,121,9947,1058,-22,1037,163,-3,160,10,-10,0,2,-2,0,59171,773,59944,9052,118,9170,"November 15, 2017"
21,Oil & Gas,211714,910,212624,32685,140,32825,1694,20,1714,262,3,265,-858,357,-501,-131,55,-77,197434,1267,198701,30203,194,30397,"November 15, 2017"
22,Pharmaceuticals & Biotechnology,107385,0,107385,16578,0,16578,-346,131,-215,-53,20,-33,-722,0,-722,-111,0,-111,99463,0,99463,15216,0,15216,"November 15, 2017"
23,Realty,24238,551,24789,3742,85,3827,-280,0,-280,-43,0,-43,215,0,215,33,0,33,23566,551,24117,3605,84,3689,"November 15, 2017"
24,Retailing,7799,0,7799,1204,0,1204,62,0,62,10,0,10,105,0,105,16,0,16,8079,0,8079,1236,0,1236,"November 15, 2017"
25,Software & Services,221954,0,221954,34266,0,34266,-196,0,-196,-30,0,-30,841,0,841,129,0,129,228264,0,228264,34919,0,34919,"November 15, 2017"
26,Telecom Services,44945,1837,46782,6939,284,7222,-292,26,-266,-45,4,-41,6036,0,6036,923,0,923,50131,1837,51968,7669,281,7950,"November 15, 2017"
27,Telecommunications Equipment,540,0,540,83,0,83,-7,0,-7,-1,0,-1,2,0,2,0,0,0,485,0,485,74,0,74,"November 15, 2017"
28,"Textiles, Apparels & Accessories",32378,9,32387,4999,1,5000,-57,0,-57,-9,0,-9,174,0,174,27,0,27,36195,9,36204,5537,1,5538,"November 15, 2017"
29,Transportation,37481,719,38201,5786,111,5897,-549,0,-549,-85,0,-85,-765,0,-765,-117,0,-117,35017,719,35737,5357,110,5467,"November 15, 2017"
29 a,Airlines,940,699,1639,145,108,253,-29,0,-29,-5,0,-5,4,0,4,1,0,1,1002,699,1701,153,107,260,"November 15, 2017"
29 b,Logistics,2649,0,2650,409,0,409,26,0,26,4,0,4,23,0,23,4,0,4,2552,0,2552,390,0,390,"November 15, 2017"
29 c,Marine Port & Services,20963,0,20963,3236,0,3236,-621,0,-621,-96,0,-96,-628,0,-628,-96,0,-96,19253,0,19253,2945,0,2945,"November 15, 2017"
29 d,Roads & Highways,2471,20,2491,381,3,385,63,0,63,10,0,10,-111,0,-111,-17,0,-17,2187,20,2207,335,3,338,"November 15, 2017"
29 e,Shipping,1579,0,1579,244,0,244,0,0,0,0,0,0,-1,0,-1,0,0,0,1501,0,1501,230,0,230,"November 15, 2017"
29 f,Surface Transportation,60,0,60,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,57,0,57,9,0,9,"November 15, 2017"
29 g,Transport Related Services,8820,0,8820,1362,0,1362,13,0,13,2,0,2,-52,0,-52,-8,0,-8,8467,0,8467,1295,0,1295,"November 15, 2017"
