0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,ReportDate
,,"AUC as on November 15, 2017","AUC as on November 15, 2017","AUC as on November 15, 2017","AUC as on November 15, 2017","AUC as on November 15, 2017","AUC as on November 15, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","Net Investment November 01-15, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","Net Investment November 16-30, 2017","AUC as on November 30, 2017","AUC as on November 30, 2017","AUC as on November 30, 2017","AUC as on November 30, 2017","AUC as on November 30, 2017","AUC as on November 30, 2017","November 30, 2017"
,,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,IN INR Cr.,IN INR Cr.,IN INR Cr.,IN USD Mn,IN USD Mn,IN USD Mn,"November 30, 2017"
Sr. No.,Sectors,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,Equity,Debt,Total,"November 30, 2017"
1,Automobiles & Auto Components,181940,347,182287,27833,53,27886,594,0,594,91,0,91,346,0,346,54,0,54,188016,347,188363,29180,54,29234,"November 30, 2017"
2,Total Financial Services,592748,57318,650065,90677,8768,99446,-823,609,-214,-126,93,-33,-700,-149,-848,-109,-23,-132,604234,57300,661534,93777,8893,102670,"November 30, 2017"
2a,Banks,288509,5745,294254,44136,879,45014,-201,239,37,-31,36,6,102,14,116,16,2,18,294307,5824,300131,45676,904,46580,"November 30, 2017"
2b,Other Financial Services1,304238,51572,355811,46542,7889,54431,-622,371,-251,-95,57,-38,-802,-163,-965,-124,-25,-150,309927,51476,361403,48100,7989,56090,"November 30, 2017"
3,Capital Goods,128547,883,129430,19665,135,19800,-748,0,-748,-114,0,-114,-1184,0,-1184,-184,0,-184,129537,883,130420,20104,137,20241,"November 30, 2017"
4,Chemicals & Petrochemicals,33414,0,33414,5112,0,5112,-604,0,-604,-92,0,-92,74,0,74,11,0,11,34378,0,34378,5335,0,5335,"November 30, 2017"
5,Coal,10432,0,10432,1596,0,1596,83,0,83,13,0,13,-125,0,-125,-19,0,-19,10453,0,10453,1622,0,1622,"November 30, 2017"
6,Commercial Services & Supplies,8545,200,8745,1307,31,1338,454,0,454,69,0,69,11,0,11,2,0,2,8677,200,8877,1347,31,1378,"November 30, 2017"
7,Construction Materials,60992,624,61615,9330,95,9426,220,0,220,34,0,34,-135,0,-135,-21,0,-21,59339,624,59963,9209,97,9306,"November 30, 2017"
8,Consumer Durables,4279,0,4279,655,0,655,-11,0,-11,-2,0,-2,-167,0,-167,-26,0,-26,4506,0,4506,699,0,699,"November 30, 2017"
9,Diversified2,2092,0,2092,320,0,320,-10,0,-10,-1,0,-1,95,0,95,15,0,15,2148,0,2148,333,0,333,"November 30, 2017"
10,Diversified Consumer Services,242,0,242,37,0,37,1,0,1,0,0,0,0,0,0,0,0,0,243,0,243,38,0,38,"November 30, 2017"
11,"Food, Beverages & Tobacco",101215,89,101303,15484,14,15497,105,0,105,16,0,16,-166,0,-166,-26,0,-26,103593,89,103681,16078,14,16091,"November 30, 2017"
12,Forest Materials,1413,0,1413,216,0,216,-1,0,-1,0,0,0,0,0,0,0,0,0,1548,0,1548,240,0,240,"November 30, 2017"
13,General Industrials,20711,385,21096,3168,59,3227,-125,0,-125,-19,0,-19,-61,0,-61,-9,0,-9,21345,385,21730,3313,60,3372,"November 30, 2017"
14,Hardware Technology & Equipment,40,0,40,6,0,6,-1,0,-1,0,0,0,-1,0,-1,0,0,0,44,0,44,7,0,7,"November 30, 2017"
15,Healthcare Equipment & Supplies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"November 30, 2017"
16,Healthcare Services,8924,0,8924,1365,0,1365,-166,0,-166,-25,0,-25,-37,0,-37,-6,0,-6,9631,0,9631,1495,0,1495,"November 30, 2017"
17,"Hotels, Restaurants & Tourism",9004,182,9186,1377,28,1405,289,0,289,44,0,44,-49,0,-49,-8,0,-8,9444,182,9626,1466,28,1494,"November 30, 2017"
18,Household & Personal Products,87503,0,87503,13386,0,13386,-232,0,-232,-36,0,-36,-392,0,-392,-61,0,-61,89661,0,89661,13915,0,13915,"November 30, 2017"
19,Media,33129,580,33709,5068,89,5157,-92,0,-92,-14,0,-14,130,0,130,20,0,20,35125,582,35707,5451,90,5542,"November 30, 2017"
20,Metals & Mining,59171,773,59944,9052,118,9170,10,-10,0,2,-2,0,-30,-50,-81,-5,-8,-13,59271,723,59994,9199,112,9311,"November 30, 2017"
21,Oil & Gas,197434,1267,198701,30203,194,30397,-858,357,-501,-131,55,-77,1090,133,1223,169,21,190,204719,1398,206116,31772,217,31989,"November 30, 2017"
22,Pharmaceuticals & Biotechnology,99463,0,99463,15216,0,15216,-722,0,-722,-111,0,-111,-173,0,-173,-27,0,-27,102507,0,102507,15909,0,15909,"November 30, 2017"
